member_status,lidvid,spectrum_id,lid,raw_xml,raw_tab,metadata_text
P,urn:nasa:pds:relab:data_reflectance:c1jb373c::1.1,c1jb373c,urn:nasa:pds:relab:data_reflectance:c1jb373c,data/raw/relab/metadata_cache/bdr3/c1jb373c.xml,data/raw/relab/metadata_cache/bdr3/c1jb373c.tab,"c1jb373c.xml | urn:nasa:pds:relab:data_reflectance:c1jb373c | 1.1 | relab spectrum id c1jb373c | 1.22.0.0 | product_observational | 2024-09-11 | 1.1 | xml label revised. minor revisions including information model update. | 2020-09-28 | 1.0 | post-peer-review version | 2019-01-03 | 0.6 | pre-peer-review version | 1999-11-24z | 1999-11-24z | science | calibrated | relab spectral library | other investigation | urn:nasa:pds:context:investigation:other_investigation.relab_speclib | data_to_investigation | relab | brown university reflectance spectroscopy laboratory | nasa/keck reflectance experiment laboratory (relab) | host | urn:nasa:pds:context:facility:laboratory.relab | is_facility | relab bidirectional spectrometer | instrument | urn:nasa:pds:context:instrument:relab.bd-vnir | is_instrument | jb-jlb-373-c | sample | jb-jlb-373-c | sulfur-phases (soil, hydrothermal)- s-1 | yellow soil layer. | jb-jlb-373 | sulfur-vent site off of kilauea crater, hi | seti institute, nasa ames | janice l. bishop | terrestrial sample | natural | solid | inorganic | unconsolidated mixture | particulate | 1 | 1 | relab bidirectional spectrometer | urn:nasa:pds:context:instrument:relab.bd-vnir | is_instrument | reflectance | wavelength | 400 | 1400 | nm | bidirectional | 30 | 0 | 30 | ambient | 1999-11-24 | relab | relab | janice l. bishop | c1jb373c.tab | 1999-11-24 | reflectance spectrum | 8 | 201 | carriage-return line-feed | 3 | 0 | 31 | wavelength | 1 | 1 | ascii_real | 10 | nm | reflectance | 2 | 12 | ascii_real | 8 | standard_deviation | 3 | 20 | ascii_real | 10"
P,urn:nasa:pds:relab:data_reflectance:c1jb374::1.1,c1jb374,urn:nasa:pds:relab:data_reflectance:c1jb374,data/raw/relab/metadata_cache/bdr3/c1jb374.xml,data/raw/relab/metadata_cache/bdr3/c1jb374.tab,"c1jb374.xml | urn:nasa:pds:relab:data_reflectance:c1jb374 | 1.1 | relab spectrum id c1jb374 | 1.22.0.0 | product_observational | 2024-09-11 | 1.1 | xml label revised. minor revisions including information model update. | 2020-09-28 | 1.0 | post-peer-review version | 2019-01-03 | 0.6 | pre-peer-review version | 1999-11-24z | 1999-11-24z | science | calibrated | relab spectral library | other investigation | urn:nasa:pds:context:investigation:other_investigation.relab_speclib | data_to_investigation | relab | brown university reflectance spectroscopy laboratory | nasa/keck reflectance experiment laboratory (relab) | host | urn:nasa:pds:context:facility:laboratory.relab | is_facility | relab bidirectional spectrometer | instrument | urn:nasa:pds:context:instrument:relab.bd-vnir | is_instrument | jb-jlb-374 | sample | jb-jlb-374 | sulfur-phases iron oxide (soil, hydrothermal)- s-2 | dark-orange hydrothermal soil, dehydrated in dessicator, lightly ground, then sieved. | 0 | 125 | sulfur-vent site off of kilauea crater, hi | seti institute, nasa ames | janice l. bishop | terrestrial sample | natural | solid | inorganic | unconsolidated mixture | particulate | particulate ground dry-sieved | 1 | 1 | relab bidirectional spectrometer | urn:nasa:pds:context:instrument:relab.bd-vnir | is_instrument | reflectance | wavelength | 400 | 1400 | nm | bidirectional | 30 | 0 | 30 | ambient | 1999-11-24 | relab | relab | janice l. bishop | c1jb374.tab | 1999-11-24 | reflectance spectrum | 8 | 201 | carriage-return line-feed | 3 | 0 | 31 | wavelength | 1 | 1 | ascii_real | 10 | nm | reflectance | 2 | 12 | ascii_real | 8 | standard_deviation | 3 | 20 | ascii_real | 10"
P,urn:nasa:pds:relab:data_reflectance:c1jb375c::1.1,c1jb375c,urn:nasa:pds:relab:data_reflectance:c1jb375c,data/raw/relab/metadata_cache/bdr3/c1jb375c.xml,data/raw/relab/metadata_cache/bdr3/c1jb375c.tab,"c1jb375c.xml | urn:nasa:pds:relab:data_reflectance:c1jb375c | 1.1 | relab spectrum id c1jb375c | 1.22.0.0 | product_observational | 2024-09-11 | 1.1 | xml label revised. minor revisions including information model update. | 2020-09-28 | 1.0 | post-peer-review version | 2019-01-03 | 0.6 | pre-peer-review version | 1999-11-24z | 1999-11-24z | science | calibrated | relab spectral library | other investigation | urn:nasa:pds:context:investigation:other_investigation.relab_speclib | data_to_investigation | relab | brown university reflectance spectroscopy laboratory | nasa/keck reflectance experiment laboratory (relab) | host | urn:nasa:pds:context:facility:laboratory.relab | is_facility | relab bidirectional spectrometer | instrument | urn:nasa:pds:context:instrument:relab.bd-vnir | is_instrument | jb-jlb-375-c | sample | jb-jlb-375-c | coating sulfur-phases iron oxide- s-3 | orange rock.  coarse chips from rock surface. | jb-jlb-375 | sulfur-vent site off of kilauea crater, hi | seti institute, nasa ames | janice l. bishop | terrestrial sample | natural | solid | inorganic | rock | nonparticulate | chip | igneous | 1 | 1 | relab bidirectional spectrometer | urn:nasa:pds:context:instrument:relab.bd-vnir | is_instrument | reflectance | wavelength | 400 | 1400 | nm | bidirectional | 30 | 0 | 30 | ambient | 1999-11-24 | relab | relab | janice l. bishop | c1jb375c.tab | 1999-11-24 | reflectance spectrum | 8 | 201 | carriage-return line-feed | 3 | 0 | 31 | wavelength | 1 | 1 | ascii_real | 10 | nm | reflectance | 2 | 12 | ascii_real | 8 | standard_deviation | 3 | 20 | ascii_real | 10"
P,urn:nasa:pds:relab:data_reflectance:c1jb376::1.1,c1jb376,urn:nasa:pds:relab:data_reflectance:c1jb376,data/raw/relab/metadata_cache/bdr3/c1jb376.xml,data/raw/relab/metadata_cache/bdr3/c1jb376.tab,"c1jb376.xml | urn:nasa:pds:relab:data_reflectance:c1jb376 | 1.1 | relab spectrum id c1jb376 | 1.22.0.0 | product_observational | 2024-09-11 | 1.1 | xml label revised. minor revisions including information model update. | 2020-09-28 | 1.0 | post-peer-review version | 2019-01-03 | 0.6 | pre-peer-review version | 1999-11-24z | 1999-11-24z | science | calibrated | relab spectral library | other investigation | urn:nasa:pds:context:investigation:other_investigation.relab_speclib | data_to_investigation | relab | brown university reflectance spectroscopy laboratory | nasa/keck reflectance experiment laboratory (relab) | host | urn:nasa:pds:context:facility:laboratory.relab | is_facility | relab bidirectional spectrometer | instrument | urn:nasa:pds:context:instrument:relab.bd-vnir | is_instrument | jb-jlb-376 | sample | jb-jlb-376 | sulfur-phases- s-4 | green pebbles of 1-2 mm. | 0 | 125 | sulfur-vent site off of kilauea crater, hi | seti institute, nasa ames | janice l. bishop | terrestrial sample | natural | solid | inorganic | rock | particulate | particulate ground dry-sieved | igneous | 1 | 1 | relab bidirectional spectrometer | urn:nasa:pds:context:instrument:relab.bd-vnir | is_instrument | reflectance | wavelength | 400 | 1400 | nm | bidirectional | 30 | 0 | 30 | ambient | 1999-11-24 | relab | relab | janice l. bishop | c1jb376.tab | 1999-11-24 | reflectance spectrum | 8 | 201 | carriage-return line-feed | 3 | 0 | 31 | wavelength | 1 | 1 | ascii_real | 10 | nm | reflectance | 2 | 12 | ascii_real | 8 | standard_deviation | 3 | 20 | ascii_real | 10"
P,urn:nasa:pds:relab:data_reflectance:c1jb376c::1.1,c1jb376c,urn:nasa:pds:relab:data_reflectance:c1jb376c,data/raw/relab/metadata_cache/bdr3/c1jb376c.xml,data/raw/relab/metadata_cache/bdr3/c1jb376c.tab,"c1jb376c.xml | urn:nasa:pds:relab:data_reflectance:c1jb376c | 1.1 | relab spectrum id c1jb376c | 1.22.0.0 | product_observational | 2024-09-11 | 1.1 | xml label revised. minor revisions including information model update. | 2020-09-28 | 1.0 | post-peer-review version | 2019-01-03 | 0.6 | pre-peer-review version | 1999-11-24z | 1999-11-24z | science | calibrated | relab spectral library | other investigation | urn:nasa:pds:context:investigation:other_investigation.relab_speclib | data_to_investigation | relab | brown university reflectance spectroscopy laboratory | nasa/keck reflectance experiment laboratory (relab) | host | urn:nasa:pds:context:facility:laboratory.relab | is_facility | relab bidirectional spectrometer | instrument | urn:nasa:pds:context:instrument:relab.bd-vnir | is_instrument | jb-jlb-376-c | sample | jb-jlb-376-c | sulfur-phases- s-4 | green pebbles of 1-2 mm. | jb-jlb-376 | sulfur-vent site off of kilauea crater, hi | seti institute, nasa ames | janice l. bishop | terrestrial sample | natural | solid | inorganic | rock | nonparticulate | chip | igneous | 1 | 1 | relab bidirectional spectrometer | urn:nasa:pds:context:instrument:relab.bd-vnir | is_instrument | reflectance | wavelength | 400 | 1400 | nm | bidirectional | 30 | 0 | 30 | ambient | 1999-11-24 | relab | relab | janice l. bishop | c1jb376c.tab | 1999-11-24 | reflectance spectrum | 8 | 201 | carriage-return line-feed | 3 | 0 | 31 | wavelength | 1 | 1 | ascii_real | 10 | nm | reflectance | 2 | 12 | ascii_real | 8 | standard_deviation | 3 | 20 | ascii_real | 10"
P,urn:nasa:pds:relab:data_reflectance:c1jb775::1.1,c1jb775,urn:nasa:pds:relab:data_reflectance:c1jb775,data/raw/relab/metadata_cache/bdr3/c1jb775.xml,data/raw/relab/metadata_cache/bdr3/c1jb775.tab,"c1jb775.xml | urn:nasa:pds:relab:data_reflectance:c1jb775 | 1.1 | relab spectrum id c1jb775 | 1.22.0.0 | product_observational | 2024-09-11 | 1.1 | xml label revised. minor revisions including information model update. | 2020-09-28 | 1.0 | post-peer-review version | 2019-01-03 | 0.6 | pre-peer-review version | 2008-04-25z | 2008-04-25z | science | calibrated | relab spectral library | other investigation | urn:nasa:pds:context:investigation:other_investigation.relab_speclib | data_to_investigation | relab | brown university reflectance spectroscopy laboratory | nasa/keck reflectance experiment laboratory (relab) | host | urn:nasa:pds:context:facility:laboratory.relab | is_facility | relab bidirectional spectrometer | instrument | urn:nasa:pds:context:instrument:relab.bd-vnir | is_instrument | jb-jlb-775 | sample | jb-jlb-775 | yellow rock crumbs; solfataric alteration product; ash | spectroscopy of clay minerals (mdap, mfrp, active missions) | 0 | 125 | south sulfur bank, kilauea, hi | seti institute, nasa ames | janice l. bishop | terrestrial sample | natural | solid | inorganic | unconsolidated mixture | particulate | particulate ground dry-sieved | 1 | 1 | relab bidirectional spectrometer | urn:nasa:pds:context:instrument:relab.bd-vnir | is_instrument | reflectance | wavelength | 280 | 2550 | nm | bidirectional | 30 | 0 | 30 | ambient | 2008-04-25 | relab | relab | janice l. bishop | c1jb775.tab | 2008-04-25 | reflectance spectrum | 8 | 455 | carriage-return line-feed | 3 | 0 | 31 | wavelength | 1 | 1 | ascii_real | 10 | nm | reflectance | 2 | 12 | ascii_real | 8 | standard_deviation | 3 | 20 | ascii_real | 10"
P,urn:nasa:pds:relab:data_reflectance:c1jb776::1.1,c1jb776,urn:nasa:pds:relab:data_reflectance:c1jb776,data/raw/relab/metadata_cache/bdr3/c1jb776.xml,data/raw/relab/metadata_cache/bdr3/c1jb776.tab,"c1jb776.xml | urn:nasa:pds:relab:data_reflectance:c1jb776 | 1.1 | relab spectrum id c1jb776 | 1.22.0.0 | product_observational | 2024-09-11 | 1.1 | xml label revised. minor revisions including information model update. | 2020-09-28 | 1.0 | post-peer-review version | 2019-01-03 | 0.6 | pre-peer-review version | 2008-04-25z | 2008-04-25z | science | calibrated | relab spectral library | other investigation | urn:nasa:pds:context:investigation:other_investigation.relab_speclib | data_to_investigation | relab | brown university reflectance spectroscopy laboratory | nasa/keck reflectance experiment laboratory (relab) | host | urn:nasa:pds:context:facility:laboratory.relab | is_facility | relab bidirectional spectrometer | instrument | urn:nasa:pds:context:instrument:relab.bd-vnir | is_instrument | jb-jlb-776 | sample | jb-jlb-776 | white layer; solfataric alteration product; ash | spectroscopy of clay minerals (mdap, mfrp, active missions) | 0 | 125 | south sulfur bank, kilauea, hi | seti institute, nasa ames | janice l. bishop | terrestrial sample | natural | solid | inorganic | unconsolidated mixture | particulate | particulate ground dry-sieved | 1 | 1 | relab bidirectional spectrometer | urn:nasa:pds:context:instrument:relab.bd-vnir | is_instrument | reflectance | wavelength | 280 | 2550 | nm | bidirectional | 30 | 0 | 30 | ambient | 2008-04-25 | relab | relab | janice l. bishop | c1jb776.tab | 2008-04-25 | reflectance spectrum | 8 | 455 | carriage-return line-feed | 3 | 0 | 31 | wavelength | 1 | 1 | ascii_real | 10 | nm | reflectance | 2 | 12 | ascii_real | 8 | standard_deviation | 3 | 20 | ascii_real | 10"
P,urn:nasa:pds:relab:data_reflectance:c1jb777::1.1,c1jb777,urn:nasa:pds:relab:data_reflectance:c1jb777,data/raw/relab/metadata_cache/bdr3/c1jb777.xml,data/raw/relab/metadata_cache/bdr3/c1jb777.tab,"c1jb777.xml | urn:nasa:pds:relab:data_reflectance:c1jb777 | 1.1 | relab spectrum id c1jb777 | 1.22.0.0 | product_observational | 2024-09-11 | 1.1 | xml label revised. minor revisions including information model update. | 2020-09-28 | 1.0 | post-peer-review version | 2019-01-03 | 0.6 | pre-peer-review version | 2008-04-25z | 2008-04-25z | science | calibrated | relab spectral library | other investigation | urn:nasa:pds:context:investigation:other_investigation.relab_speclib | data_to_investigation | relab | brown university reflectance spectroscopy laboratory | nasa/keck reflectance experiment laboratory (relab) | host | urn:nasa:pds:context:facility:laboratory.relab | is_facility | relab bidirectional spectrometer | instrument | urn:nasa:pds:context:instrument:relab.bd-vnir | is_instrument | jb-jlb-777 | sample | jb-jlb-777 | orange layer; solfataric alteration product; ash | spectroscopy of clay minerals (mdap, mfrp, active missions) | 0 | 125 | south sulfur bank, kilauea, hi | seti institute, nasa ames | janice l. bishop | terrestrial sample | natural | solid | inorganic | unconsolidated mixture | particulate | particulate ground dry-sieved | 1 | 1 | relab bidirectional spectrometer | urn:nasa:pds:context:instrument:relab.bd-vnir | is_instrument | reflectance | wavelength | 280 | 2550 | nm | bidirectional | 30 | 0 | 30 | ambient | 2008-04-25 | relab | relab | janice l. bishop | c1jb777.tab | 2008-04-25 | reflectance spectrum | 8 | 455 | carriage-return line-feed | 3 | 0 | 31 | wavelength | 1 | 1 | ascii_real | 10 | nm | reflectance | 2 | 12 | ascii_real | 8 | standard_deviation | 3 | 20 | ascii_real | 10"
P,urn:nasa:pds:relab:data_reflectance:c1su01::1.1,c1su01,urn:nasa:pds:relab:data_reflectance:c1su01,data/raw/relab/metadata_cache/bdr3/c1su01.xml,data/raw/relab/metadata_cache/bdr3/c1su01.tab,"c1su01.xml | urn:nasa:pds:relab:data_reflectance:c1su01 | 1.1 | relab spectrum id c1su01 | 1.22.0.0 | product_observational | 2024-09-11 | 1.1 | xml label revised. minor revisions including information model update. | 2021-11-01 | 1.0 | initial release | 2016-02-25z | 2016-02-25z | science | calibrated | relab spectral library | other investigation | urn:nasa:pds:context:investigation:other_investigation.relab_speclib | data_to_investigation | relab | brown university reflectance spectroscopy laboratory | nasa/keck reflectance experiment laboratory (relab) | host | urn:nasa:pds:context:facility:laboratory.relab | is_facility | relab bidirectional spectrometer | instrument | urn:nasa:pds:context:instrument:relab.bd-vnir | is_instrument | su-cmp-001 | sample | su-cmp-001 | sublimed sulfur powder | element , sulfur, for calibration | synthetic | brown university, dept. earth, environmental and planetary sciences | carle m. pieters | synthetic sample | synthetic | entirely synthetic | solid | inorganic | mineral | particulate | native element | 1 | 1 | relab bidirectional spectrometer | urn:nasa:pds:context:instrument:relab.bd-vnir | is_instrument | reflectance | wavelength | 300 | 2600 | nm | bidirectional | 30 | 0 | 30 | ambient | 2016-02-25 | relab | relab | carle m. pieters | urn:nasa:pds:relab:data_ancillary_image:su-cmp-001_on14mmdish | data_to_ancillary_data | image | c1su01.tab | 2016-02-25 | reflectance spectrum | 8 | 461 | carriage-return line-feed | 3 | 0 | 31 | wavelength | 1 | 1 | ascii_real | 10 | nm | reflectance | 2 | 12 | ascii_real | 8 | standard_deviation | 3 | 20 | ascii_real | 10"
P,urn:nasa:pds:relab:data_reflectance:c2su01::1.1,c2su01,urn:nasa:pds:relab:data_reflectance:c2su01,data/raw/relab/metadata_cache/bdr3/c2su01.xml,data/raw/relab/metadata_cache/bdr3/c2su01.tab,"c2su01.xml | urn:nasa:pds:relab:data_reflectance:c2su01 | 1.1 | relab spectrum id c2su01 | 1.22.0.0 | product_observational | 2024-09-11 | 1.1 | xml label revised. minor revisions including information model update. | 2021-11-01 | 1.0 | initial release | 2016-05-13z | 2016-05-13z | science | calibrated | relab spectral library | other investigation | urn:nasa:pds:context:investigation:other_investigation.relab_speclib | data_to_investigation | relab | brown university reflectance spectroscopy laboratory | nasa/keck reflectance experiment laboratory (relab) | host | urn:nasa:pds:context:facility:laboratory.relab | is_facility | relab bidirectional spectrometer | instrument | urn:nasa:pds:context:instrument:relab.bd-vnir | is_instrument | su-cmp-001 | sample | su-cmp-001 | sublimed sulfur powder | element , sulfur, for calibration | synthetic | brown university, dept. earth, environmental and planetary sciences | carle m. pieters | synthetic sample | synthetic | entirely synthetic | solid | inorganic | mineral | particulate | native element | 1 | 1 | relab bidirectional spectrometer | urn:nasa:pds:context:instrument:relab.bd-vnir | is_instrument | reflectance | wavelength | 2000 | 2600 | nm | bidirectional | 30 | 0 | 30 | ambient | 2016-05-13 | relab | relab | carle m. pieters | c2su01.tab | 2016-05-13 | reflectance spectrum | 8 | 121 | carriage-return line-feed | 3 | 0 | 31 | wavelength | 1 | 1 | ascii_real | 10 | nm | reflectance | 2 | 12 | ascii_real | 8 | standard_deviation | 3 | 20 | ascii_real | 10"
P,urn:nasa:pds:relab:data_reflectance:mass15e::1.1,mass15e,urn:nasa:pds:relab:data_reflectance:mass15e,data/raw/relab/metadata_cache/ftir1/mass15e.xml,data/raw/relab/metadata_cache/ftir1/mass15e.tab,"mass15e.xml | urn:nasa:pds:relab:data_reflectance:mass15e | 1.1 | relab spectrum id mass15e | 1.22.0.0 | product_observational | 2024-09-11 | 1.1 | xml label revised. minor revisions including information model update. | 2020-09-28 | 1.0 | post-peer-review version | 2019-01-03 | 0.6 | pre-peer-review version | 1996-07-21z | 1996-07-21z | science | calibrated | relab spectral library | other investigation | urn:nasa:pds:context:investigation:other_investigation.relab_speclib | data_to_investigation | relab | brown university reflectance spectroscopy laboratory | nasa/keck reflectance experiment laboratory (relab) | host | urn:nasa:pds:context:facility:laboratory.relab | is_facility | nicolet 740 ftir with spectra-tech bi-conical diffuse reflectance accessory | instrument | urn:nasa:pds:context:instrument:relab.bc-ftir1 | is_instrument | ss-eac-015-e | sample | ss-eac-015-e | ok-1e | sedimentary , sandstone toluene-insoluble , sulphur quarry, sw 1/4 se 1/4 section 15, t1s r3e   34.32n 96.98w.upper cambrian & lower ordovician arbuckle formation. | murray co., ok | department of geography, university of winnipeg | edward a. cloutis | terrestrial sample | natural | solid | mixture | rock | nonparticulate | bulk | sedimentary | 1 | 1 | nicolet 740 ftir with spectra-tech bi-conical diffuse reflectance accessory | urn:nasa:pds:context:instrument:relab.bc-ftir1 | is_instrument | reflectance | wavelength | 1800 | 25920 | nm | biconical | room temperature, dry air | 1996-07-21 | relab | relab | edward a. cloutis | mass15e.tab | 1996-07-21 | reflectance spectrum | 8 | 2681 | carriage-return line-feed | 3 | 0 | 31 | wavelength | 1 | 1 | ascii_real | 10 | nm | reflectance | 2 | 12 | ascii_real | 8 | standard deviation | 3 | 20 | ascii_real | 10"
